,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,StoreId,IsHoliday
3294,1309340.16,42.31,2.938,131.784,8.326,1ff1de774005f8da13f42943881c655f,0
3295,1222511.29,46.09,2.96,131.8242903,8.326,1ff1de774005f8da13f42943881c655f,0
3296,1258311.56,48.87,2.963,131.863129,8.326,1ff1de774005f8da13f42943881c655f,0
3297,1478321.26,45.22,2.957,131.9019677,8.211,1ff1de774005f8da13f42943881c655f,0
3298,1379579.63,62.06,2.992,131.9408065,8.211,1ff1de774005f8da13f42943881c655f,0
3299,1268266.72,51.08,3.01,131.9809,8.211,1ff1de774005f8da13f42943881c655f,0
3300,1264117.01,51.07,3.021,132.0226667,8.211,1ff1de774005f8da13f42943881c655f,0
3301,1259877.19,51.48,3.042,132.0644333,8.211,1ff1de774005f8da13f42943881c655f,0
3302,1409705.03,66.65,3.095,132.1062,8.211,1ff1de774005f8da13f42943881c655f,0
3303,1346783.35,51.31,3.112,132.152129,8.211,1ff1de774005f8da13f42943881c655f,0
3304,1283482.85,60.44,3.096,132.2230323,8.211,1ff1de774005f8da13f42943881c655f,0
3305,1473868.15,69.59,3.046,132.2939355,8.211,1ff1de774005f8da13f42943881c655f,0
3306,1566668.91,71.99,3.006,132.3648387,8.211,1ff1de774005f8da13f42943881c655f,0
3307,1375458.21,64.84,2.972,132.4357419,8.211,1ff1de774005f8da13f42943881c655f,0
3308,1354168.18,67.17,2.942,132.4733333,8.211,1ff1de774005f8da13f42943881c655f,0
3309,1399073.75,74.9,2.958,132.4976,8.211,1ff1de774005f8da13f42943881c655f,0
3310,1563387.94,71.12,2.958,132.5218667,8.117,1ff1de774005f8da13f42943881c655f,0
3311,1665502.55,79.05,2.94,132.5461333,8.117,1ff1de774005f8da13f42943881c655f,0
3312,1418697.05,76.56,2.933,132.5667742,8.117,1ff1de774005f8da13f42943881c655f,0
3313,1333740.35,75.27,2.924,132.5825806,8.117,1ff1de774005f8da13f42943881c655f,0
3314,1387517.63,75.91,2.932,132.5983871,8.117,1ff1de774005f8da13f42943881c655f,0
3315,1442819.28,74.54,2.942,132.6141935,8.117,1ff1de774005f8da13f42943881c655f,0
3316,1384243.75,74.17,2.923,132.63,8.117,1ff1de774005f8da13f42943881c655f,0
3317,1375307.54,72.17,2.913,132.6616129,8.117,1ff1de774005f8da13f42943881c655f,0
3318,1350059.35,67.0,2.885,132.6932258,8.117,1ff1de774005f8da13f42943881c655f,0
3319,1366381.6,73.52,2.86,132.7248387,8.117,1ff1de774005f8da13f42943881c655f,0
3320,1474498.59,67.11,2.837,132.7564516,8.117,1ff1de774005f8da13f42943881c655f,1
3321,1273295.46,60.31,2.846,132.7670667,8.117,1ff1de774005f8da13f42943881c655f,0
3322,1169413.27,64.3,2.837,132.7619333,8.117,1ff1de774005f8da13f42943881c655f,0
3323,1215273.2,66.88,2.84,132.7568,8.275,1ff1de774005f8da13f42943881c655f,0
3324,1361944.94,54.82,2.903,132.7516667,8.275,1ff1de774005f8da13f42943881c655f,0
3325,1300806.74,52.83,2.999,132.7633548,8.275,1ff1de774005f8da13f42943881c655f,0
3326,1234875.33,48.69,3.049,132.8170968,8.275,1ff1de774005f8da13f42943881c655f,0
3327,1244925.94,57.29,3.055,132.8708387,8.275,1ff1de774005f8da13f42943881c655f,0
3328,1285358.01,42.2,3.049,132.9245806,8.275,1ff1de774005f8da13f42943881c655f,0
3329,1312877.01,41.76,3.065,132.9783226,8.275,1ff1de774005f8da13f42943881c655f,0
3330,1277150.6,45.63,3.138,132.9172,8.275,1ff1de774005f8da13f42943881c655f,0
3331,1779276.51,41.92,3.186,132.8369333,8.275,1ff1de774005f8da13f42943881c655f,1
3332,1413302.7,37.08,3.2,132.7566667,8.275,1ff1de774005f8da13f42943881c655f,0
3333,1593012.75,27.11,3.255,132.6764,8.275,1ff1de774005f8da13f42943881c655f,0
3334,1663525.77,27.99,3.301,132.6804516,8.275,1ff1de774005f8da13f42943881c655f,0
3335,2386015.75,27.74,3.309,132.7477419,8.275,1ff1de774005f8da13f42943881c655f,0
3336,1208600.05,25.9,3.336,132.8150323,8.275,1ff1de774005f8da13f42943881c655f,1
3337,1178641.71,30.72,3.351,132.8823226,8.252,1ff1de774005f8da13f42943881c655f,0
3338,1167740.2,22.41,3.367,132.9510645,8.252,1ff1de774005f8da13f42943881c655f,0
3339,1107170.39,23.69,3.391,133.0285161,8.252,1ff1de774005f8da13f42943881c655f,0
3340,1126921.34,17.91,3.402,133.1059677,8.252,1ff1de774005f8da13f42943881c655f,0
3341,1225182.04,23.83,3.4,133.1834194,8.252,1ff1de774005f8da13f42943881c655f,0
3342,1341240.62,26.51,3.416,133.260871,8.252,1ff1de774005f8da13f42943881c655f,1
3343,1360150.12,34.04,3.42,133.3701429,8.252,1ff1de774005f8da13f42943881c655f,0
3344,1235121.33,26.09,3.452,133.4921429,8.252,1ff1de774005f8da13f42943881c655f,0
3345,1346994.53,31.36,3.605,133.6141429,8.252,1ff1de774005f8da13f42943881c655f,0
3346,1253218.7,39.51,3.752,133.7361429,8.252,1ff1de774005f8da13f42943881c655f,0
3347,1168397.26,43.39,3.796,133.8492258,8.252,1ff1de774005f8da13f42943881c655f,0
3348,1158693.12,36.88,3.789,133.9587419,8.252,1ff1de774005f8da13f42943881c655f,0
3349,1163803.3,35.73,3.811,134.0682581,8.212,1ff1de774005f8da13f42943881c655f,0
3350,1273670.32,44.7,3.895,134.1777742,8.212,1ff1de774005f8da13f42943881c655f,0
3351,1245576.65,52.36,3.981,134.2784667,8.212,1ff1de774005f8da13f42943881c655f,0
3352,1372484.9,46.0,4.061,134.3571,8.212,1ff1de774005f8da13f42943881c655f,0
3353,1197761.17,60.48,4.117,134.4357333,8.212,1ff1de774005f8da13f42943881c655f,0
3354,1339630.35,55.75,4.192,134.5143667,8.212,1ff1de774005f8da13f42943881c655f,0
3355,1311950.16,58.49,4.211,134.593,8.212,1ff1de774005f8da13f42943881c655f,0
3356,1234281.7,59.84,4.202,134.6803871,8.212,1ff1de774005f8da13f42943881c655f,0
3357,1311153.72,65.74,4.134,134.7677742,8.212,1ff1de774005f8da13f42943881c655f,0
3358,1554837.62,73.12,4.069,134.8551613,8.212,1ff1de774005f8da13f42943881c655f,0
3359,1373841.91,70.02,4.025,134.9425484,8.212,1ff1de774005f8da13f42943881c655f,0
3360,1320359.23,64.34,3.989,135.0837333,8.212,1ff1de774005f8da13f42943881c655f,0
3361,1304850.67,68.88,3.964,135.2652667,8.212,1ff1de774005f8da13f42943881c655f,0
3362,1445596.61,70.27,3.916,135.4468,8.358,1ff1de774005f8da13f42943881c655f,0
3363,1567340.07,72.56,3.886,135.6283333,8.358,1ff1de774005f8da13f42943881c655f,0
3364,1356938.95,74.43,3.915,135.7837419,8.358,1ff1de774005f8da13f42943881c655f,0
3365,1357672.24,79.29,3.972,135.8738387,8.358,1ff1de774005f8da13f42943881c655f,0
3366,1310973.06,74.84,4.004,135.9639355,8.358,1ff1de774005f8da13f42943881c655f,0
3367,1417616.81,74.64,4.02,136.0540323,8.358,1ff1de774005f8da13f42943881c655f,0
3368,1402818.01,72.52,3.995,136.144129,8.358,1ff1de774005f8da13f42943881c655f,0
3369,1352039.88,69.93,3.942,136.183129,8.358,1ff1de774005f8da13f42943881c655f,0
3370,1402372.09,69.94,3.906,136.2136129,8.358,1ff1de774005f8da13f42943881c655f,0
3371,1196105.44,68.14,3.879,136.2440968,8.358,1ff1de774005f8da13f42943881c655f,0
3372,1527455.19,68.32,3.93,136.2745806,8.358,1ff1de774005f8da13f42943881c655f,1
3373,1227535.97,65.56,3.937,136.3145,8.358,1ff1de774005f8da13f42943881c655f,0
3374,1232376.49,60.61,3.899,136.367,8.358,1ff1de774005f8da13f42943881c655f,0
3375,1246242.61,68.0,3.858,136.4195,8.358,1ff1de774005f8da13f42943881c655f,0
3376,1405914.39,53.87,3.775,136.472,8.454,1ff1de774005f8da13f42943881c655f,0
3377,1333315.03,60.21,3.744,136.5150968,8.454,1ff1de774005f8da13f42943881c655f,0
3378,1283563.43,56.6,3.757,136.5017742,8.454,1ff1de774005f8da13f42943881c655f,0
3379,1307142.75,48.0,3.757,136.4884516,8.454,1ff1de774005f8da13f42943881c655f,0
3380,1385860.38,39.87,3.738,136.475129,8.454,1ff1de774005f8da13f42943881c655f,0
3381,1425078.59,46.78,3.719,136.4618065,8.454,1ff1de774005f8da13f42943881c655f,0
3382,1297535.69,48.17,3.717,136.4666667,8.454,1ff1de774005f8da13f42943881c655f,0
3383,1761235.67,41.83,3.689,136.4788,8.454,1ff1de774005f8da13f42943881c655f,1
3384,1335647.1,47.21,3.666,136.4909333,8.454,1ff1de774005f8da13f42943881c655f,0
3385,1529615.54,42.3,3.627,136.5030667,8.454,1ff1de774005f8da13f42943881c655f,0
3386,1624994.43,36.0,3.611,136.5335161,8.454,1ff1de774005f8da13f42943881c655f,0
3387,2168344.23,36.93,3.587,136.5883871,8.454,1ff1de774005f8da13f42943881c655f,0
3388,1363973.16,33.45,3.566,136.6432581,8.454,1ff1de774005f8da13f42943881c655f,1
3389,1251581.89,32.86,3.585,136.698129,8.659,1ff1de774005f8da13f42943881c655f,0
3390,1155594.2,36.5,3.666,136.753,8.659,1ff1de774005f8da13f42943881c655f,0
3391,1151993.85,25.73,3.705,136.8564194,8.659,1ff1de774005f8da13f42943881c655f,0
3392,1057290.41,31.92,3.737,136.9598387,8.659,1ff1de774005f8da13f42943881c655f,0
3393,1249696.97,38.61,3.796,137.0632581,8.659,1ff1de774005f8da13f42943881c655f,0
3394,1403460.87,33.82,3.826,137.1666774,8.659,1ff1de774005f8da13f42943881c655f,1
3395,1326370.08,33.92,3.874,137.2583103,8.659,1ff1de774005f8da13f42943881c655f,0
3396,1303233.15,37.35,3.917,137.3411034,8.659,1ff1de774005f8da13f42943881c655f,0
3397,1213994.39,35.36,3.983,137.4238966,8.659,1ff1de774005f8da13f42943881c655f,0
3398,1325835.7,41.5,4.021,137.5066897,8.659,1ff1de774005f8da13f42943881c655f,0
3399,1239299.12,48.68,4.021,137.5843871,8.659,1ff1de774005f8da13f42943881c655f,0
3400,1221723.94,59.51,4.054,137.6552903,8.659,1ff1de774005f8da13f42943881c655f,0
3401,1230106.13,47.28,4.098,137.7261935,8.659,1ff1de774005f8da13f42943881c655f,0
3402,1524734.29,45.25,4.143,137.7970968,8.983,1ff1de774005f8da13f42943881c655f,0
3403,1285783.87,48.65,4.187,137.868,8.983,1ff1de774005f8da13f42943881c655f,0
3404,1208654.4,61.05,4.17,137.9230667,8.983,1ff1de774005f8da13f42943881c655f,0
3405,1194334.65,49.26,4.163,137.9781333,8.983,1ff1de774005f8da13f42943881c655f,0
3406,1306551.71,52.14,4.124,138.0332,8.983,1ff1de774005f8da13f42943881c655f,0
3407,1355391.79,58.7,4.055,138.0882667,8.983,1ff1de774005f8da13f42943881c655f,0
3408,1298809.8,63.1,4.029,138.1065806,8.983,1ff1de774005f8da13f42943881c655f,0
3409,1407897.57,65.79,3.979,138.1101935,8.983,1ff1de774005f8da13f42943881c655f,0
3410,1467722.19,71.79,3.915,138.1138065,8.983,1ff1de774005f8da13f42943881c655f,0
3411,1406313.13,59.93,3.871,138.1174194,8.983,1ff1de774005f8da13f42943881c655f,0
3412,1364445.98,68.28,3.786,138.1295333,8.983,1ff1de774005f8da13f42943881c655f,0
3413,1434709.63,72.29,3.722,138.1629,8.983,1ff1de774005f8da13f42943881c655f,0
3414,1428869.9,70.4,3.667,138.1962667,8.983,1ff1de774005f8da13f42943881c655f,0
3415,1645097.75,77.18,3.646,138.2296333,8.953,1ff1de774005f8da13f42943881c655f,0
3416,1405475.78,75.36,3.689,138.263,8.953,1ff1de774005f8da13f42943881c655f,0
3417,1394299.0,76.42,3.732,138.2331935,8.953,1ff1de774005f8da13f42943881c655f,0
3418,1307339.14,73.62,3.82,138.2033871,8.953,1ff1de774005f8da13f42943881c655f,0
3419,1440374.13,73.26,3.819,138.1735806,8.953,1ff1de774005f8da13f42943881c655f,0
3420,1497054.81,75.53,3.863,138.1437742,8.953,1ff1de774005f8da13f42943881c655f,0
3421,1397970.54,72.87,3.963,138.1857097,8.953,1ff1de774005f8da13f42943881c655f,0
3422,1303726.54,68.13,3.997,138.2814516,8.953,1ff1de774005f8da13f42943881c655f,0
3423,1344558.92,71.18,4.026,138.3771935,8.953,1ff1de774005f8da13f42943881c655f,0
3424,1477134.75,72.81,4.076,138.4729355,8.953,1ff1de774005f8da13f42943881c655f,1
3425,1242909.53,64.28,4.088,138.5673,8.953,1ff1de774005f8da13f42943881c655f,0
3426,1261158.47,61.25,4.203,138.6534,8.953,1ff1de774005f8da13f42943881c655f,0
3427,1259278.36,58.86,4.158,138.7395,8.953,1ff1de774005f8da13f42943881c655f,0
3428,1416720.54,60.35,4.151,138.8256,8.693,1ff1de774005f8da13f42943881c655f,0
3429,1416301.17,51.64,4.186,138.9117,8.693,1ff1de774005f8da13f42943881c655f,0
3430,1255414.84,52.59,4.153,138.8336129,8.693,1ff1de774005f8da13f42943881c655f,0
3431,1307182.29,55.16,4.071,138.7281613,8.693,1ff1de774005f8da13f42943881c655f,0
3432,677231.63,21.1,2.784,204.2471935,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3433,583364.02,19.64,2.773,204.3857472,8.187,8e296a067a37563370ded05f5a3bf3ec,1
3434,676260.67,24.16,2.745,204.4321004,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3435,628516.57,29.16,2.754,204.4630869,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3436,665750.06,29.45,2.777,204.4940734,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3437,660619.99,40.05,2.818,204.5250598,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3438,659795.84,45.0,2.844,204.3782258,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3439,696687.6,45.84,2.854,204.201755,8.187,8e296a067a37563370ded05f5a3bf3ec,0
3440,822486.37,47.2,2.85,204.0252842,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3441,712647.97,61.36,2.869,203.8488134,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3442,715311.6,52.16,2.899,203.7307486,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3443,694531.72,46.12,2.902,203.6905586,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3444,706924.02,50.97,2.921,203.6503685,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3445,724468.97,63.67,2.966,203.6101784,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3446,698073.95,50.27,2.982,203.6133915,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3447,704113.22,57.17,2.958,203.8770235,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3448,792442.54,69.31,2.899,204.1406556,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3449,764155.44,69.22,2.847,204.4042877,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3450,737163.2,63.68,2.809,204.6679198,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3451,780444.94,69.56,2.78,204.670036,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3452,737569.14,72.17,2.808,204.5675459,7.856,8e296a067a37563370ded05f5a3bf3ec,0
3453,759407.87,66.42,2.815,204.4650559,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3454,719591.13,75.24,2.793,204.3625658,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3455,726997.84,73.43,2.783,204.3571656,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3456,665290.93,75.37,2.771,204.4812188,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3457,682124.34,71.99,2.781,204.605272,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3458,699464.43,71.79,2.784,204.7293252,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3459,686072.39,72.73,2.805,204.8533784,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3460,724499.81,71.81,2.779,204.8217044,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3461,711461.95,67.15,2.755,204.7900305,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3462,685700.08,71.17,2.715,204.7583566,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3463,655811.95,61.14,2.699,204.7266827,7.527,8e296a067a37563370ded05f5a3bf3ec,1
3464,628989.88,60.13,2.706,204.7513279,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3465,607819.33,65.06,2.713,204.8182126,7.527,8e296a067a37563370ded05f5a3bf3ec,0
3466,658640.14,57.56,2.707,204.8850973,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3467,674283.86,48.46,2.764,204.951982,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3468,616094.72,54.09,2.868,205.0137637,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3469,661644.19,46.73,2.917,205.0627881,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3470,674458.03,55.72,2.921,205.1118126,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3471,696314.53,38.8,2.917,205.160837,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3472,713250.08,40.68,2.931,205.2098614,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3473,718056.73,42.72,3.0,205.0992811,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3474,1115240.61,43.43,3.039,204.9621,7.484,8e296a067a37563370ded05f5a3bf3ec,1
3475,885572.96,32.41,3.046,204.8249189,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3476,964729.18,22.65,3.109,204.6877378,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3477,1047707.59,21.6,3.14,204.6321194,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3478,1295391.19,22.94,3.141,204.6376731,7.484,8e296a067a37563370ded05f5a3bf3ec,0
3479,623092.54,25.89,3.179,204.6432267,7.484,8e296a067a37563370ded05f5a3bf3ec,1
3480,558794.63,29.0,3.193,204.6487803,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3481,572360.83,18.3,3.205,204.7026042,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3482,568093.57,23.21,3.229,205.0460497,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3483,600448.69,18.92,3.237,205.3894952,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3484,639830.45,23.94,3.231,205.7329407,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3485,615666.78,21.18,3.239,206.0763862,7.343,8e296a067a37563370ded05f5a3bf3ec,1
3486,634637.03,38.42,3.245,206.3694701,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3487,570816.34,28.36,3.274,206.6424093,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3488,640912.18,31.59,3.433,206.9153485,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3489,599828.39,36.73,3.582,207.1882876,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3490,603393.64,40.94,3.631,207.4283845,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3491,616324.24,38.51,3.625,207.6553444,7.343,8e296a067a37563370ded05f5a3bf3ec,0
3492,618377.79,28.5,3.638,207.8823043,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3493,648606.13,42.11,3.72,208.1092642,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3494,674562.45,51.43,3.821,208.3172811,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3495,756588.42,45.87,3.892,208.4779405,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3496,649245.0,58.43,3.962,208.6386,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3497,659446.55,49.5,4.046,208.7992595,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3498,684783.15,60.1,4.066,208.9599189,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3499,677971.33,56.56,4.062,208.7583165,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3500,718373.94,67.18,3.985,208.556714,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3501,737551.74,70.69,3.922,208.3551116,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3502,740259.63,71.45,3.881,208.1535092,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3503,717373.43,63.58,3.842,208.1265604,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3504,699270.1,70.71,3.804,208.2306018,7.287,8e296a067a37563370ded05f5a3bf3ec,0
3505,706206.86,66.61,3.748,208.3346432,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3506,698529.64,71.64,3.711,208.4386847,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3507,680510.23,72.67,3.76,208.5309337,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3508,670854.96,78.1,3.811,208.5937018,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3509,668390.82,74.72,3.829,208.6564699,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3510,679706.01,74.0,3.842,208.719238,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3511,667130.48,70.93,3.812,208.7820061,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3512,688958.75,68.09,3.747,208.8424359,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3513,726422.55,66.8,3.704,208.902476,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3514,699779.0,67.2,3.703,208.9625161,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3515,673248.48,67.51,3.738,209.0225562,7.274,8e296a067a37563370ded05f5a3bf3ec,1
3516,628720.46,62.05,3.742,209.1893892,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3517,620885.93,60.28,3.711,209.4986126,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3518,639160.24,60.7,3.645,209.807836,7.274,8e296a067a37563370ded05f5a3bf3ec,0
3519,671522.87,50.82,3.583,210.1170595,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3520,646915.47,58.95,3.541,210.4027602,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3521,690675.5,50.22,3.57,210.5473252,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3522,724443.97,46.28,3.569,210.6918901,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3523,718393.61,40.88,3.551,210.8364551,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3524,719235.07,44.81,3.53,210.9810201,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3525,728525.6,46.41,3.53,211.1847207,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3526,1116211.39,43.49,3.492,211.4120757,7.082,8e296a067a37563370ded05f5a3bf3ec,1
3527,878314.57,42.85,3.452,211.6394306,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3528,916446.02,38.69,3.415,211.8667856,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3529,997502.47,33.09,3.413,212.0685039,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3530,1290532.97,36.56,3.389,212.2360401,7.082,8e296a067a37563370ded05f5a3bf3ec,0
3531,683665.37,32.42,3.389,212.4035763,7.082,8e296a067a37563370ded05f5a3bf3ec,1
3532,636419.12,30.23,3.422,212.5711125,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3533,614764.31,34.6,3.513,212.7386486,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3534,594744.89,23.87,3.533,212.8336399,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3535,589554.29,32.24,3.567,212.9286312,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3536,642776.4,34.98,3.617,213.0236225,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3537,658984.38,32.47,3.64,213.1186138,6.961,8e296a067a37563370ded05f5a3bf3ec,1
3538,654088.02,32.23,3.695,213.2732106,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3539,613501.05,35.51,3.739,213.4725116,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3540,643155.89,36.01,3.816,213.6718127,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3541,643711.53,37.44,3.848,213.8711137,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3542,638204.27,50.64,3.862,214.0167132,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3543,672831.78,62.7,3.9,214.0907105,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3544,684348.92,47.92,3.953,214.1647079,6.961,8e296a067a37563370ded05f5a3bf3ec,0
3545,791356.9,44.73,3.996,214.2387053,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3546,658691.56,42.46,4.044,214.3127027,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3547,661566.48,57.1,4.027,214.3675045,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3548,655157.32,44.2,4.004,214.4223063,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3549,696421.72,58.76,3.951,214.4771081,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3550,739866.16,59.21,3.889,214.5319099,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3551,717207.19,58.21,3.848,214.5485571,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3552,783371.02,67.69,3.798,214.5499425,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3553,694765.95,69.54,3.742,214.5513278,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3554,730254.19,58.48,3.689,214.5527132,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3555,753860.89,68.34,3.62,214.5653243,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3556,721601.9,73.52,3.564,214.606,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3557,718890.81,69.84,3.506,214.6466757,7.139,8e296a067a37563370ded05f5a3bf3ec,0
3558,753385.55,75.52,3.475,214.6873514,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3559,714093.95,73.87,3.523,214.728027,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3560,685676.58,74.32,3.567,214.7331351,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3561,659109.53,72.98,3.647,214.7382432,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3562,709724.6,72.08,3.654,214.7433514,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3563,710496.97,71.93,3.722,214.7484595,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3564,728467.72,66.99,3.807,214.825578,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3565,756527.64,64.53,3.834,214.9567044,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3566,714828.73,68.55,3.867,215.0878309,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3567,671482.9,72.79,3.911,215.2189573,7.28,8e296a067a37563370ded05f5a3bf3ec,1
3568,657241.63,60.9,3.948,215.3583757,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3569,664745.2,57.6,4.038,215.5475459,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3570,683300.84,54.52,3.997,215.7367162,7.28,8e296a067a37563370ded05f5a3bf3ec,0
3571,699536.73,57.58,3.985,215.9258865,7.293,8e296a067a37563370ded05f5a3bf3ec,0
3572,697317.41,43.74,4.0,216.1150568,7.293,8e296a067a37563370ded05f5a3bf3ec,0
3573,685531.85,51.93,3.969,216.1464699,7.293,8e296a067a37563370ded05f5a3bf3ec,0
3574,688940.94,56.69,3.882,216.1515902,7.293,8e296a067a37563370ded05f5a3bf3ec,0
3575,1034119.21,9.55,2.788,131.5279032,8.488,4e732ced3463d06de0ca9a15b6153677,0
3576,1015684.09,18.14,2.771,131.5866129,8.488,4e732ced3463d06de0ca9a15b6153677,1
3577,999348.55,22.62,2.747,131.637,8.488,4e732ced3463d06de0ca9a15b6153677,0
3578,855385.01,27.32,2.753,131.686,8.488,4e732ced3463d06de0ca9a15b6153677,0
